url;owner;committer;decision;submission date;decision date
https://github.com/apache/drill/pull/226;julienledem;<User (julienledem)>;merged;2015-10-30 23:52:02;2015-11-06 00:02:07
https://github.com/apache/drill/pull/225;jacques-n;<User (jacques-n)>;merged;2015-10-30 23:08:31;2015-11-02 02:56:47
https://github.com/apache/drill/pull/222;adeneche;<User (adeneche)>;merged;2015-10-27 18:42:14;2015-11-05 04:24:56
https://github.com/apache/drill/pull/221;julienledem;<User (julienledem)>;merged;2015-10-27 16:56:14;2015-11-02 02:56:47
https://github.com/apache/drill/pull/219;parthchandra;<User (parthchandra)>;merged;2015-10-26 17:39:14;
https://github.com/apache/drill/pull/217;jacques-n;<User (jacques-n)>;merged;2015-10-25 16:02:09;2015-10-26 17:43:02
https://github.com/apache/drill/pull/216;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-10-22 03:50:54;2015-10-26 01:28:42
https://github.com/apache/drill/pull/214;amithadke;<User (amithadke)>;merged;2015-10-21 20:57:19;2015-11-05 05:56:50
https://github.com/apache/drill/pull/213;adeneche;<User (adeneche)>;merged;2015-10-21 19:19:03;2015-10-27 02:48:27
https://github.com/apache/drill/pull/212;vkorukanti;<User (vkorukanti)>;merged;2015-10-20 23:31:32;2015-12-01 19:39:06
https://github.com/apache/drill/pull/211;vkorukanti;<User (vkorukanti)>;merged;2015-10-20 15:16:47;2015-12-01 19:38:49
https://github.com/apache/drill/pull/210;tgrall;<User (tgrall)>;merged;2015-10-20 09:37:28;2015-10-26 17:43:02
https://github.com/apache/drill/pull/207;StevenMPhillips;<User (StevenMPhillips)>;merged;2015-10-16 07:26:12;2015-11-03 08:44:44
https://github.com/apache/drill/pull/206;hsuanyi;<User (hsuanyi)>;merged;2015-10-16 07:21:07;2015-10-16 21:59:49
https://github.com/apache/drill/pull/205;hsuanyi;<User (hsuanyi)>;merged;2015-10-15 04:31:44;2015-11-03 08:16:41
https://github.com/apache/drill/pull/204;hsuanyi;<User (hsuanyi)>;merged;2015-10-15 04:09:46;2015-10-16 07:16:00
https://github.com/apache/drill/pull/203;aleph-zero;<User (aleph-zero)>;merged;2015-10-14 21:34:13;2015-10-26 17:43:03
https://github.com/apache/drill/pull/202;aleph-zero;<User (aleph-zero)>;merged;2015-10-14 21:23:10;2015-10-14 21:30:19
https://github.com/apache/drill/pull/200;cwestin;<User (cwestin)>;merged;2015-10-13 21:56:27;2015-10-15 13:13:30
https://github.com/apache/drill/pull/199;cwestin;<User (cwestin)>;merged;2015-10-13 20:35:38;2015-10-15 13:13:30
https://github.com/apache/drill/pull/198;tgrall;<User (tgrall)>;merged;2015-10-13 12:49:11;2015-10-26 17:43:02
https://github.com/apache/drill/pull/197;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-10-12 16:36:39;2015-11-02 02:56:47
https://github.com/apache/drill/pull/195;amansinha100;<User (amansinha100)>;merged;2015-10-10 09:20:03;2015-10-10 22:42:22
https://github.com/apache/drill/pull/194;cwestin;<User (cwestin)>;merged;2015-10-09 17:47:44;2015-10-13 23:40:16
https://github.com/apache/drill/pull/193;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-10-08 22:56:14;2016-03-03 21:33:00
https://github.com/apache/drill/pull/191;k255;<User (k255)>;merged;2015-10-08 09:59:47;2015-10-26 17:43:02
https://github.com/apache/drill/pull/190;amithadke;<User (amithadke)>;merged;2015-10-08 01:26:04;2015-11-05 05:56:50
https://github.com/apache/drill/pull/189;StevenMPhillips;<User (StevenMPhillips)>;merged;2015-10-07 21:52:36;2015-11-04 06:07:40
https://github.com/apache/drill/pull/188;adityakishore;<User (adityakishore)>;merged;2015-10-07 06:34:50;2015-10-07 21:00:54
https://github.com/apache/drill/pull/187;jaltekruse;<User (jaltekruse)>;merged;2015-10-06 17:29:34;2015-10-14 23:19:12
https://github.com/apache/drill/pull/181;cwestin;<User (cwestin)>;merged;2015-10-01 13:43:38;2015-10-05 19:36:07
https://github.com/apache/drill/pull/180;StevenMPhillips;<User (StevenMPhillips)>;merged;2015-10-01 10:34:15;2015-11-03 08:44:44
https://github.com/apache/drill/pull/179;amansinha100;<User (amansinha100)>;merged;2015-09-30 22:38:08;2015-10-01 22:00:11
https://github.com/apache/drill/pull/178;aleph-zero;<User (aleph-zero)>;merged;2015-09-30 20:57:23;2015-10-01 21:37:48
https://github.com/apache/drill/pull/176;hsuanyi;<User (hsuanyi)>;merged;2015-09-29 16:19:28;2015-09-29 23:25:44
https://github.com/apache/drill/pull/175;dsbos;<User (dsbos)>;merged;2015-09-29 00:45:27;2015-10-29 21:06:51
https://github.com/apache/drill/pull/174;dsbos;<User (dsbos)>;merged;2015-09-28 23:26:28;2015-11-06 22:28:21
https://github.com/apache/drill/pull/173;adeneche;<User (adeneche)>;merged;2015-09-28 17:02:23;2015-11-05 18:54:39
https://github.com/apache/drill/pull/172;adeneche;<User (adeneche)>;merged;2015-09-28 15:47:03;2015-09-29 00:56:59
https://github.com/apache/drill/pull/171;dsbos;<User (dsbos)>;merged;2015-09-25 17:08:29;2015-12-19 20:02:08
https://github.com/apache/drill/pull/170;dsbos;<User (dsbos)>;merged;2015-09-25 17:06:52;2015-09-25 17:07:05
https://github.com/apache/drill/pull/169;jinfengni;<User (jinfengni)>;merged;2015-09-25 15:40:37;2015-09-26 06:21:13
https://github.com/apache/drill/pull/168;julienledem;<User (julienledem)>;merged;2015-09-24 20:52:33;2015-09-25 00:20:53
https://github.com/apache/drill/pull/166;dsbos;<User (dsbos)>;merged;2015-09-23 20:51:31;2015-09-27 19:18:56
https://github.com/apache/drill/pull/165;dsbos;<User (dsbos)>;merged;2015-09-23 20:21:48;2015-09-23 20:50:55
https://github.com/apache/drill/pull/163;adeneche;<User (adeneche)>;merged;2015-09-21 19:23:36;2015-09-22 19:29:21
https://github.com/apache/drill/pull/162;parthchandra;<User (parthchandra)>;merged;2015-09-21 16:45:19;2015-09-28 18:36:30
https://github.com/apache/drill/pull/161;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-09-17 23:49:38;2015-09-28 18:36:30
https://github.com/apache/drill/pull/160;amansinha100;<User (amansinha100)>;merged;2015-09-17 15:09:56;2015-09-18 00:27:55
https://github.com/apache/drill/pull/159;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-09-15 23:27:24;2015-10-02 03:35:54
https://github.com/apache/drill/pull/158;dsbos;<User (dsbos)>;merged;2015-09-14 21:21:55;2015-09-25 00:20:53
https://github.com/apache/drill/pull/157;aleph-zero;<User (aleph-zero)>;merged;2015-09-14 20:02:32;2016-02-05 15:01:14
https://github.com/apache/drill/pull/156;amansinha100;<User (amansinha100)>;merged;2015-09-13 17:02:25;2015-09-21 22:39:46
https://github.com/apache/drill/pull/155;adeneche;<User (adeneche)>;merged;2015-09-11 23:16:11;2015-09-18 18:38:44
https://github.com/apache/drill/pull/154;cwestin;<User (cwestin)>;merged;2015-09-11 20:16:22;2015-09-17 23:14:56
https://github.com/apache/drill/pull/152;hsuanyi;<User (hsuanyi)>;merged;2015-09-10 01:57:23;2015-09-11 05:20:22
https://github.com/apache/drill/pull/150;hsuanyi;<User (hsuanyi)>;merged;2015-09-09 20:16:47;2015-09-10 01:56:32
https://github.com/apache/drill/pull/149;hsuanyi;<User (hsuanyi)>;merged;2015-09-09 20:14:28;2015-09-09 20:15:41
https://github.com/apache/drill/pull/148;julienledem;<User (julienledem)>;merged;2015-09-05 00:25:45;2015-10-26 17:43:02
https://github.com/apache/drill/pull/147;adeneche;<User (adeneche)>;merged;2015-09-05 00:11:17;2015-09-21 19:51:32
https://github.com/apache/drill/pull/146;adeneche;<User (adeneche)>;merged;2015-09-03 23:33:53;2015-09-08 23:25:32
https://github.com/apache/drill/pull/145;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-09-03 23:00:16;2015-09-04 22:36:56
https://github.com/apache/drill/pull/144;dsbos;<User (dsbos)>;merged;2015-09-03 21:53:06;2015-09-15 12:12:41
https://github.com/apache/drill/pull/143;dsbos;<User (dsbos)>;merged;2015-09-03 21:52:56;2015-09-08 23:25:32
https://github.com/apache/drill/pull/142;ebegoli;<User (ebegoli)>;merged;2015-09-03 00:27:54;2015-09-10 00:17:32
https://github.com/apache/drill/pull/141;adeneche;<User (adeneche)>;merged;2015-09-01 02:39:19;2015-09-01 17:58:42
https://github.com/apache/drill/pull/140;mehant;<User (mehant)>;merged;2015-08-31 23:34:08;2015-09-08 23:25:32
https://github.com/apache/drill/pull/139;ebegoli;<User (ebegoli)>;merged;2015-08-30 15:14:53;2015-09-14 11:30:24
https://github.com/apache/drill/pull/138;sudipmukherjee;<User (sudipmukherjee)>;merged;2015-08-28 09:55:01;2015-09-11 05:50:43
https://github.com/apache/drill/pull/137;adeneche;<User (adeneche)>;merged;2015-08-27 20:54:52;2015-09-08 23:25:32
https://github.com/apache/drill/pull/134;parthchandra;<User (parthchandra)>;merged;2015-08-26 01:09:02;2015-09-26 20:42:50
https://github.com/apache/drill/pull/133;cwestin;<User (cwestin)>;merged;2015-08-26 00:59:19;2015-09-15 12:12:41
https://github.com/apache/drill/pull/132;cwestin;;closed;2015-08-26 00:57:13;
https://github.com/apache/drill/pull/130;adeneche;<User (adeneche)>;merged;2015-08-25 21:52:34;2015-09-02 16:12:27
https://github.com/apache/drill/pull/128;adeneche;<User (adeneche)>;merged;2015-08-24 21:48:41;2015-09-27 19:18:57
https://github.com/apache/drill/pull/126;jinfengni;<User (jinfengni)>;merged;2015-08-22 00:40:36;2015-08-22 01:17:49
https://github.com/apache/drill/pull/125;julienledem;<User (julienledem)>;merged;2015-08-21 17:58:43;2015-12-03 23:03:46
https://github.com/apache/drill/pull/124;adeneche;<User (adeneche)>;merged;2015-08-21 00:13:08;2016-07-08 18:16:06
https://github.com/apache/drill/pull/123;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-08-20 05:06:52;2015-08-20 21:56:31
https://github.com/apache/drill/pull/121;julienledem;<User (julienledem)>;merged;2015-08-18 21:45:58;2015-09-03 18:17:02
https://github.com/apache/drill/pull/120;cwestin;<User (cwestin)>;merged;2015-08-18 19:59:28;2015-09-10 23:06:26
https://github.com/apache/drill/pull/119;dsbos;<User (dsbos)>;merged;2015-08-18 00:50:36;2015-09-02 18:42:59
https://github.com/apache/drill/pull/117;adeneche;<User (adeneche)>;merged;2015-08-17 16:11:35;2015-08-17 22:06:47
https://github.com/apache/drill/pull/116;jacques-n;<User (jacques-n)>;merged;2015-08-16 18:47:29;2015-09-30 10:59:43
https://github.com/apache/drill/pull/114;StevenMPhillips;<User (StevenMPhillips)>;merged;2015-08-14 21:17:33;2015-09-20 00:23:47
https://github.com/apache/drill/pull/113;dsbos;<User (dsbos)>;merged;2015-08-14 19:54:59;2015-12-19 20:00:28
https://github.com/apache/drill/pull/112;adeneche;<User (adeneche)>;merged;2015-08-14 17:36:52;2015-08-24 15:08:25
https://github.com/apache/drill/pull/111;dsbos;<User (dsbos)>;merged;2015-08-13 00:58:23;2015-09-03 21:52:05
https://github.com/apache/drill/pull/109;cwestin;<User (cwestin)>;merged;2015-08-12 22:35:30;2015-08-13 21:07:06
https://github.com/apache/drill/pull/108;cwestin;<User (cwestin)>;merged;2015-08-12 16:25:41;2015-08-20 18:08:22
https://github.com/apache/drill/pull/107;adeneche;<User (adeneche)>;merged;2015-08-10 20:35:16;2015-08-18 17:17:37
https://github.com/apache/drill/pull/105;cwestin;<User (cwestin)>;merged;2015-08-07 00:59:30;2015-09-16 23:45:43
https://github.com/apache/drill/pull/104;cwestin;<User (cwestin)>;merged;2015-08-04 18:30:39;2015-09-09 22:44:19
https://github.com/apache/drill/pull/103;amansinha100;<User (amansinha100)>;merged;2015-08-04 00:54:34;
https://github.com/apache/drill/pull/102;cwestin;<User (cwestin)>;merged;2015-08-03 22:52:55;2015-08-05 22:46:54
https://github.com/apache/drill/pull/101;dsbos;<User (dsbos)>;merged;2015-08-03 20:12:15;2015-08-13 00:59:07
https://github.com/apache/drill/pull/99;dsbos;<User (dsbos)>;merged;2015-07-24 05:23:59;2015-08-26 22:08:28
https://github.com/apache/drill/pull/98;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-07-23 00:12:58;2015-09-08 17:28:38
https://github.com/apache/drill/pull/97;jinfengni;<User (jinfengni)>;merged;2015-07-22 16:52:35;
https://github.com/apache/drill/pull/96;jinfengni;<User (jinfengni)>;merged;2015-07-21 20:05:52;
https://github.com/apache/drill/pull/94;mehant;<User (mehant)>;merged;2015-07-15 21:32:32;2015-08-02 15:01:37
https://github.com/apache/drill/pull/93;dsbos;<User (dsbos)>;merged;2015-07-15 00:08:48;2015-08-13 00:55:32
https://github.com/apache/drill/pull/92;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-07-14 22:44:43;2015-09-03 22:38:43
https://github.com/apache/drill/pull/91;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-07-14 22:41:50;2015-07-23 00:06:45
https://github.com/apache/drill/pull/90;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-07-14 22:38:07;2015-09-04 18:35:25
https://github.com/apache/drill/pull/88;dsbos;<User (dsbos)>;merged;2015-07-10 21:42:46;2015-07-16 22:06:41
https://github.com/apache/drill/pull/87;dsbos;<User (dsbos)>;merged;2015-07-10 06:15:32;2015-07-10 06:15:59
https://github.com/apache/drill/pull/85;jaltekruse;<User (jaltekruse)>;merged;2015-07-10 00:01:59;2015-10-21 23:57:47
https://github.com/apache/drill/pull/82;hnfgns;<User (hnfgns)>;merged;2015-07-08 22:16:38;2015-07-08 23:42:27
https://github.com/apache/drill/pull/80;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2015-07-08 17:04:10;2015-09-15 12:12:41
https://github.com/apache/drill/pull/79;abengelbrecht;<User (abengelbrecht)>;merged;2015-05-29 15:48:17;2015-07-08 19:58:59
https://github.com/apache/drill/pull/78;hsuanyi;<User (hsuanyi)>;merged;2015-05-18 23:31:42;2015-06-01 18:54:49
https://github.com/apache/drill/pull/77;hsuanyi;<User (hsuanyi)>;merged;2015-05-18 23:19:08;2015-06-01 18:55:00
https://github.com/apache/drill/pull/76;jinfengni;<User (jinfengni)>;merged;2015-05-18 23:17:09;2015-06-01 19:25:31
https://github.com/apache/drill/pull/75;adeneche;<User (adeneche)>;merged;2015-05-18 22:27:34;2015-05-22 17:57:22
https://github.com/apache/drill/pull/74;adeneche;<User (adeneche)>;merged;2015-05-18 22:25:39;2015-05-22 17:53:25
https://github.com/apache/drill/pull/73;adeneche;<User (adeneche)>;merged;2015-05-18 21:19:32;2015-05-22 17:53:10
https://github.com/apache/drill/pull/72;adeneche;<User (adeneche)>;merged;2015-05-18 21:17:00;2015-05-22 17:53:35
https://github.com/apache/drill/pull/71;kkhatua;<User (kkhatua)>;merged;2015-05-06 16:39:37;2015-09-29 00:23:30
https://github.com/apache/drill/pull/70;dosoft;<User (dosoft)>;merged;2015-01-28 03:09:00;2016-04-29 09:38:46
https://github.com/apache/drill/pull/69;adityakishore;<User (adityakishore)>;merged;2014-10-07 07:34:12;2014-10-07 07:34:40
https://github.com/apache/drill/pull/68;darionyaphet;<User (darionyaphet)>;merged;2014-09-30 07:35:56;2014-09-30 07:36:24
https://github.com/apache/drill/pull/67;kameshb;<User (kameshb)>;merged;2014-09-21 13:36:52;2014-10-08 04:14:45
https://github.com/apache/drill/pull/66;alzarei;<User (alzarei)>;merged;2014-08-27 22:04:02;2014-10-08 04:14:45
https://github.com/apache/drill/pull/65;jaltekruse;<User (jaltekruse)>;merged;2014-05-20 15:01:14;2014-10-08 04:14:45
https://github.com/apache/drill/pull/64;ajaybhat;<User (ajaybhat)>;merged;2014-05-06 13:07:15;2014-10-08 04:14:45
https://github.com/apache/drill/pull/63;adityakishore;<User (adityakishore)>;merged;2014-04-24 21:33:31;2014-05-10 12:30:25
https://github.com/apache/drill/pull/62;adityakishore;<User (adityakishore)>;merged;2014-04-24 09:14:10;2014-05-10 12:23:04
https://github.com/apache/drill/pull/61;adityakishore;<User (adityakishore)>;merged;2014-04-24 08:56:01;2014-05-10 12:22:11
https://github.com/apache/drill/pull/60;pwong-mapr;<User (pwong-mapr)>;merged;2014-04-23 20:29:52;2014-10-08 04:14:45
https://github.com/apache/drill/pull/59;pwong-mapr;<User (pwong-mapr)>;merged;2014-04-23 19:54:31;2014-05-05 17:18:08
https://github.com/apache/drill/pull/58;pwong-mapr;<User (pwong-mapr)>;merged;2014-04-23 19:33:16;2014-05-05 17:18:11
https://github.com/apache/drill/pull/57;vkorukanti;;merged;2014-04-23 17:05:20;2014-05-23 16:51:45
https://github.com/apache/drill/pull/56;mehant;<User (mehant)>;merged;2014-04-22 23:51:10;2014-05-06 05:54:43
https://github.com/apache/drill/pull/55;adityakishore;<User (adityakishore)>;merged;2014-04-22 10:01:44;2014-04-24 08:13:51
https://github.com/apache/drill/pull/54;vkorukanti;;merged;2014-04-21 17:46:00;2014-04-21 18:50:00
https://github.com/apache/drill/pull/53;vkorukanti;;merged;2014-04-21 04:28:36;2014-04-21 18:49:12
https://github.com/apache/drill/pull/52;mehant;<User (mehant)>;merged;2014-04-20 20:46:04;2014-05-06 05:55:05
https://github.com/apache/drill/pull/51;vkorukanti;;merged;2014-04-16 17:37:18;2014-04-24 15:54:41
https://github.com/apache/drill/pull/50;adityakishore;<User (adityakishore)>;merged;2014-04-16 00:03:50;2014-05-10 12:30:21
https://github.com/apache/drill/pull/49;mehant;<User (mehant)>;merged;2014-04-13 09:02:43;2014-04-21 19:20:18
https://github.com/apache/drill/pull/48;StevenMPhillips;<User (StevenMPhillips)>;merged;2014-04-10 18:38:24;2014-05-04 00:42:31
https://github.com/apache/drill/pull/47;StevenMPhillips;<User (StevenMPhillips)>;merged;2014-04-09 23:26:54;2014-04-24 01:01:13
https://github.com/apache/drill/pull/46;StevenMPhillips;<User (StevenMPhillips)>;merged;2014-04-04 01:47:54;2014-04-24 01:02:11
https://github.com/apache/drill/pull/45;StevenMPhillips;<User (StevenMPhillips)>;merged;2014-04-03 01:20:08;2014-04-24 01:02:53
https://github.com/apache/drill/pull/44;StevenMPhillips;<User (StevenMPhillips)>;merged;2014-04-03 00:51:34;2014-04-24 01:03:14
https://github.com/apache/drill/pull/43;adityakishore;<User (adityakishore)>;merged;2014-04-02 09:31:29;2014-04-21 18:03:32
https://github.com/apache/drill/pull/42;adityakishore;<User (adityakishore)>;merged;2014-04-02 08:08:56;2014-04-21 18:04:40
https://github.com/apache/drill/pull/41;adityakishore;<User (adityakishore)>;merged;2014-04-02 07:30:54;2014-04-21 18:05:22
https://github.com/apache/drill/pull/40;adityakishore;<User (adityakishore)>;merged;2014-04-01 10:52:10;2014-04-24 07:49:54
https://github.com/apache/drill/pull/39;mehant;<User (mehant)>;merged;2014-03-28 12:18:31;2014-04-21 21:14:04
https://github.com/apache/drill/pull/38;mehant;<User (mehant)>;merged;2014-03-27 19:03:08;2014-04-21 21:14:49
https://github.com/apache/drill/pull/37;mehant;<User (mehant)>;merged;2014-03-27 18:53:18;2014-05-06 05:55:26
https://github.com/apache/drill/pull/36;adityakishore;<User (adityakishore)>;merged;2014-03-27 14:23:16;2014-04-24 08:12:51
https://github.com/apache/drill/pull/35;StevenMPhillips;<User (StevenMPhillips)>;merged;2014-03-25 23:12:32;2014-10-08 04:14:45
https://github.com/apache/drill/pull/34;vkorukanti;;merged;2014-03-25 20:15:59;2014-04-21 18:51:04
https://github.com/apache/drill/pull/33;adityakishore;<User (adityakishore)>;merged;2014-03-25 08:13:48;2014-03-27 14:26:11
https://github.com/apache/drill/pull/32;adityakishore;<User (adityakishore)>;merged;2014-03-21 23:41:28;2014-03-27 14:25:00
https://github.com/apache/drill/pull/31;pwong-mapr;<User (pwong-mapr)>;merged;2014-03-13 00:57:47;2014-05-05 17:18:49
https://github.com/apache/drill/pull/30;tnachen;<User (tnachen)>;merged;2014-02-27 02:29:52;2014-02-27 02:37:03
https://github.com/apache/drill/pull/29;tnachen;<User (tnachen)>;merged;2014-02-20 20:13:00;
https://github.com/apache/drill/pull/28;adityakishore;<User (adityakishore)>;merged;2013-09-12 01:48:45;2013-11-04 19:28:05
https://github.com/apache/drill/pull/27;adityakishore;<User (adityakishore)>;merged;2013-09-11 22:58:41;2013-11-04 19:27:49
https://github.com/apache/drill/pull/26;adityakishore;<User (adityakishore)>;merged;2013-09-11 07:06:45;2013-09-11 08:54:12
https://github.com/apache/drill/pull/25;adityakishore;<User (adityakishore)>;merged;2013-09-05 03:02:08;2013-09-06 04:50:04
https://github.com/apache/drill/pull/24;adityakishore;<User (adityakishore)>;merged;2013-09-05 02:12:09;2013-09-06 04:50:49
https://github.com/apache/drill/pull/23;adityakishore;<User (adityakishore)>;merged;2013-09-05 02:01:02;2013-09-05 02:08:10
https://github.com/apache/drill/pull/22;adityakishore;<User (adityakishore)>;merged;2013-09-04 21:35:43;2013-09-06 04:51:48
https://github.com/apache/drill/pull/21;julianhyde;<User (julianhyde)>;merged;2013-08-05 21:15:06;
https://github.com/apache/drill/pull/20;tnachen;<User (tnachen)>;merged;2013-05-31 20:36:22;2013-06-12 05:38:25
https://github.com/apache/drill/pull/19;tnachen;;closed;2013-05-31 20:34:53;
https://github.com/apache/drill/pull/18;tnachen;<User (tnachen)>;merged;2013-05-23 08:09:25;
https://github.com/apache/drill/pull/17;immars;<User (immars)>;merged;2013-04-24 08:06:55;2014-10-08 04:14:45
https://github.com/apache/drill/pull/16;dralves;<User (dralves)>;merged;2013-04-19 03:07:04;
https://github.com/apache/drill/pull/15;immars;<User (immars)>;merged;2013-03-28 09:57:08;2013-03-28 09:58:07
https://github.com/apache/drill/pull/14;tnachen;<User (tnachen)>;merged;2013-03-18 07:17:45;2014-10-08 04:14:45
https://github.com/apache/drill/pull/13;dralves;<User (dralves)>;merged;2013-03-15 00:11:20;2014-10-08 04:14:45
https://github.com/apache/drill/pull/12;dralves;<User (dralves)>;merged;2013-03-13 01:14:21;2014-10-08 04:14:45
https://github.com/apache/drill/pull/11;dralves;<User (dralves)>;merged;2013-03-11 09:52:14;2014-10-08 04:14:45
https://github.com/apache/drill/pull/10;tnachen;<User (tnachen)>;merged;2013-03-02 07:37:08;
https://github.com/apache/drill/pull/9;cmerrick;;merged;2013-02-24 17:42:57;2013-02-25 19:47:15
https://github.com/apache/drill/pull/8;sreev;<User (sreev)>;merged;2013-02-18 04:00:12;2014-10-08 04:14:45
https://github.com/apache/drill/pull/7;tnachen;<User (tnachen)>;merged;2013-02-16 01:27:12;2013-04-02 20:34:40
https://github.com/apache/drill/pull/6;julianhyde;<User (julianhyde)>;merged;2013-02-14 04:01:27;
https://github.com/apache/drill/pull/5;tnachen;<User (tnachen)>;merged;2013-02-12 18:49:08;2013-02-25 03:57:25
https://github.com/apache/drill/pull/4;cmerrick;;merged;2013-02-11 21:40:07;2013-02-25 19:47:38
https://github.com/apache/drill/pull/3;ijsong;<User (ijsong)>;merged;2012-12-13 16:42:20;2014-10-08 04:14:44
https://github.com/apache/drill/pull/2;jacques-n;<User (jacques-n)>;merged;2012-11-30 03:17:30;
https://github.com/apache/drill/pull/1;antoniogarrote;<User (antoniogarrote)>;merged;2012-10-24 09:18:55;2014-10-08 04:14:44
